"person","sequence_id","coin","start","sequence","dataset"
"FrederikAust",78,"0.20EUR","t","hhhhtthhtthtthhhhhthtththhhthtthhtthththhttthhthtththhhttthhhthhhhthtthttxtthttthhthttttthhthtththhtt","Internet"
"FrederikAust",79,"0.20EUR","t","tthhhhhhthxhhtttxhthhtthhhtxttttthttthtthhhhttthtttthhhthtttthhtthththhhhttthhttttthttthhthhttthhhhttht","Internet"
"FrederikAust",80,"0.20EUR","t","hhhtththhhhhtthhhhhhhhhhthhthhhhhtthttthtthxhtthhthtttthhtthhthhthttththhhtxhhttthhtxtthtttthhhtththtth","Internet"
"FrederikAust",81,"0.20EUR","t","thhhhhhhhhthhtxhhhtththththhhtthtththhhhhthhhththhhthhtthxthtthtthhttthxhhtttttththhtthhhhhththhttthhht","Internet"
"FrederikAust",82,"0.20EUR","h","thttxthxhthhhhththttthtththhththtththtthhhthhtththtthxthtthhtttththtttthttthxtthththtttxtththhhhhttttthth","Internet"
"FrederikAust",83,"2EUR","h","hhtttttthhtththhthhtthhhhththhhhthththththhttthhtthhthththththhhtththhtttxhttthtttthhhttthhhhthtthhht","Internet"
"FrederikAust",84,"2EUR","t","htththtthththtthhththxhtthtthtttttthhththtttthtxtthththttthtttttthhxhhttttthhthtthhtthtthhhthhttttthhhh","Internet"
"FrederikAust",85,"2EUR","t","hhtttthhttxthhtthttxhthhttththtthhhtthhthtthtttthhthhththhhhhttthhtthhthhtttttthhhhthhhthtthhhttthhttt","Internet"
"FrederikAust",86,"2EUR","h","hxthhtthxthhtttthhhhhhhthxxtttthhtthhthhttthtththhtthhthhtthhhthhthttthhhhhhhhhththttthhhhttthhhhhttthht","Internet"
"FrederikAust",87,"2EUR","h","hthhhxhththtttthhhthhhthtththhhtttttthhhhththtththhttththhthhhhhthhhthtthhttttthhthhthhthththtthttthh","Internet"
"FrederikAust",88,"2EUR","h","ththtttthhtththttthhthhxtthhhttthhhttttxttthtttttthhththhhxththhhthhtththtththhttttththhthhttxhhthhttttt","Internet"
"FrederikAust",89,"2EUR","t","thtththhtthhhhhhttththttttthtttthhhhhththhhththhhhthththhttthttttxtththththhthhhthhhhhthhthhtththtthh","Internet"
"FrederikAust",90,"2EUR","h","thhtttxhhhhhtthhtththtthttthhhtthtttttthttttththhttxhtthhtttthttthhtttthhtttthtththtthhttthtththhthhtt","Internet"
"FrederikAust",91,"2EUR","h","thtthtthhtthhtthhthtttttthtthhhtthhhthhthttthtthxthtthhtthhthttthhhttthhhthhhtthhhththttthtttttthhthh","Internet"
"FrederikAust",92,"2EUR","h","hthhthhhhhtttthhhthtththtttthhhtthttthhhhhhttttthtthththththththththhxxtthhtthhhtttththhhhhtththtthhth","Internet"
"FrederikAust",93,"2EUR","t","httttttttxhhhhhhtttthhhhhhhtthttthhttthhhhhhtthhthtthttthtthhttttththhthhhhhhttttttttthhtthtthhttxhhtt","Internet"
"FrederikAust",94,"2EUR","t","thhhhhhthtttthhtttttthhhttththhthtthhhtththhhhtthththhhhhhhhhhhhhhhthtthtthththttthtthhhtthththtxhtth","Internet"
"FrederikAust",95,"2EUR","t","hhthhhtthtthththhttttthttthttthththhhthhthtthhhththhttthtthtthhxhhthhhhttttththhhttthththhhhtthttthht","Internet"
"FrederikAust",96,"2EUR","h","thhhtthttthtththhhhtthtththhhtthhthtththhthhttthhthhhtthhhhhhhhhthtththxhththhhthhhththtttttxhhhhthhth","Internet"
"FrederikAust",97,"2EUR","t","xtththhtttttthhhhtthttthtthxhtthtthttthhtthhttthhttttthhhthhththtthhhthhhthtttthtttthhthtttthttththhth","Internet"
"FrederikAust",98,"2EUR","t","hhthhhthhhththththtthhhtthhhtthhthhththttthhhhxttthhtthtttttthhthhhtthtttthttththtthhthtthhtttttthhth","Internet"
"FrederikAust",99,"2EUR","h","tttttththhhhtthhhhttththttttthtthththhhttttthhhthttttthttthtttthhthttttthhthttthththtthtxhhtthtthhtht","Internet"
"FrederikAust",100,"2EUR","t","htttthhhhttttthhtttthhhthhhhhhttthhhtthhtththhhtththhtthththttththttthhttthhththtthtttthhhhthhtthttt","Internet"
"FrederikAust",101,"2EUR","t","tththtttththttththhhtthhhhthththhhhhhtthhhthttttthtthhtthxthhhhththtththhthhhtthththttthtthhhhxhhhhthh","Internet"
"FrederikAust",102,"2EUR","t","tthtthxhtxthtttthttxthtttthhhthhttttttthhhththttttthhthtthhhtthtxhhthhhththhththhtththttthhttthhthtththh","Internet"
"FrederikAust",103,"2EUR","t","hhthttthtthhhtththhhhhttttthhhhhhhhthttttttthtthttthhhhhtthtththtthhhtthtttttthhhhhthtthhhthttthhtth","Internet"
"FrederikAust",104,"2EUR","h","hhtttththhttthhtthtttttttthhththhtththhhxtthttthttttthhhthhttthhththhhtxthhhttttthhhhthhtthttththhhhtt","Internet"
"FrederikAust",105,"2EUR","t","thhttththtthtthtthtttthhhhhxttththttthhhhhhthhtttthtthtththhhhhhhtththhhhhhhtthtxthththhthhhthhhtththt","Internet"
